subj,ip,condition,trial,global_id,instance_id,trial_id,block_set,block_id,trial_in_block,target,target ID,original_guess,corrected_guess,spell-check,candidates,wordprob,guess,guess_id,target_guess_match,verb_synset,wn_wup
200045,2600-8801-201-95a-bc46-5572-17c3-3c95,exp200,1201016901.mp4,1201016901,120169,49,0,0,0,build,628,put,put,put,{'put'},0.0006173562142768229,put,59,0,1,
200045,2600-8801-201-95a-bc46-5572-17c3-3c95,exp200,1201104301.mp4,1201104301,121043,50,0,0,0,call,492,stack,stack,stack,{'stack'},7.308931083115673e-06,stack,288,0,1,
200046,173.187.58.39,exp200,1201143601.mp4,1201143601,121436,1,0,0,0,help,766,put,put,put,{'put'},0.0006173562142768229,put,59,0,1,
200046,173.187.58.39,exp200,1201074301.mp4,1201074301,120743,2,0,0,0,peel,3945,push,push,push,{'push'},3.745568365256729e-05,push,713,0,1,
200046,173.187.58.39,exp200,1201143901.mp4,1201143901,121439,3,0,0,0,grab,583,ride,ride,ride,{'ride'},3.47847145032134e-05,ride,318,0,1,
200046,173.187.58.39,exp200,1201174401.mp4,1201174401,121744,4,0,0,0,wipe,3560,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200046,173.187.58.39,exp200,1201100501.mp4,1201100501,121005,5,0,0,0,snore,4345,sit,sit,sit,{'sit'},9.0098622119484e-05,sit,213,0,1,
200046,173.187.58.39,exp200,1201017001.mp4,1201017001,120170,6,0,0,0,chew,607,give,give,give,{'give'},0.0004670158499864464,give,194,0,1,
200046,173.187.58.39,exp200,1201032201.mp4,1201032201,120322,7,0,0,0,point,642,press,press,press,{'press'},0.0001357535599049516,press,1666,0,1,
200046,173.187.58.39,exp200,1201017301.mp4,1201017301,120173,8,0,0,0,stabilize,4343,take,take,take,{'take'},0.000742643302050004,take,191,0,1,
200046,173.187.58.39,exp200,1201123601.mp4,1201123601,121236,9,0,0,0,pick,250,call,call,call,{'call'},0.00020168922855702485,call,492,0,1,
200046,173.187.58.39,exp200,1201102901.mp4,1201102901,121029,10,0,0,0,spray,3968,smell,smell,smell,{'smell'},3.886363638245926e-05,smell,2175,0,1,
200046,173.187.58.39,exp200,1201108001.mp4,1201108001,121080,11,0,0,0,press,1666,press,press,press,{'press'},0.0001357535599049516,press,1666,1,1,
200046,173.187.58.39,exp200,1201138501.mp4,1201138501,121385,12,0,0,0,squeeze,2848,wear,wear,wear,{'wear'},5.318127333422835e-05,wear,234,0,1,
200046,173.187.58.39,exp200,1201042801.mp4,1201042801,120428,13,0,0,0,feed,3653,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200046,173.187.58.39,exp200,1201058101.mp4,1201058101,120581,14,0,0,0,bonk,2251,hit,hit,hit,{'hit'},0.00010303936412216756,hit,96,0,1,
200046,173.187.58.39,exp200,1201083301.mp4,1201083301,120833,15,0,0,0,dribble,3960,clap,clap,clap,{'clap'},1.9773453780100477e-06,clap,3138,0,1,
200046,173.187.58.39,exp200,1201120101.mp4,1201120101,121201,16,0,0,0,solve,3948,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200046,173.187.58.39,exp200,1201119601.mp4,1201119601,121196,17,0,0,0,protect,3559,grab,grab,grab,{'grab'},9.928137264458826e-06,grab,583,0,1,
200046,173.187.58.39,exp200,1201099701.mp4,1201099701,120997,18,0,0,0,flip,2358,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200046,173.187.58.39,exp200,1201078301.mp4,1201078301,120783,19,0,0,0,fight,2834,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200046,173.187.58.39,exp200,1201076101.mp4,1201076101,120761,20,0,0,0,peel,3945,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200046,173.187.58.39,exp200,1201109201.mp4,1201109201,121092,21,0,0,0,wiggle,3391,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200046,173.187.58.39,exp200,1201171901.mp4,1201171901,121719,22,0,0,0,keep,439,spin,spin,spin,{'spin'},9.545091301179393e-06,spin,342,0,1,
200046,173.187.58.39,exp200,1201174101.mp4,1201174101,121741,23,0,0,0,bet,412,take,take,take,{'take'},0.000742643302050004,take,191,0,1,
200046,173.187.58.39,exp200,1201069301.mp4,1201069301,120693,24,0,0,0,hurt,655,place,place,place,{'place'},0.0005036433261508419,place,1835,0,1,
200046,173.187.58.39,exp200,1201036701.mp4,1201036701,120367,25,0,0,0,pat,3140,pat,pat,pat,{'pat'},2.2102787340583517e-05,pat,3140,1,1,
200046,173.187.58.39,exp200,1201011801.mp4,1201011801,120118,26,0,0,0,chop,1409,place,place,place,{'place'},0.0005036433261508419,place,1835,0,1,
200046,173.187.58.39,exp200,1201102401.mp4,1201102401,121024,27,0,0,0,spy,3733,call,call,call,{'call'},0.00020168922855702485,call,492,0,1,
200046,173.187.58.39,exp200,1201177601.mp4,1201177601,121776,28,0,0,0,bite,192,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200046,173.187.58.39,exp200,1201176901.mp4,1201176901,121769,29,0,0,0,taste,597,take,take,take,{'take'},0.000742643302050004,take,191,0,1,
200046,173.187.58.39,exp200,1201077901.mp4,1201077901,120779,30,0,0,0,open,714,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,0,1,
200046,173.187.58.39,exp200,1201084501.mp4,1201084501,120845,31,0,0,0,cover,1156,talk,talk,talk,{'talk'},0.00017576633417724916,talk,537,0,1,
200046,173.187.58.39,exp200,1201113301.mp4,1201113301,121133,32,0,0,0,kiss,304,walk,walk,walk,{'walk'},0.00010809142980001522,walk,719,0,1,
200046,173.187.58.39,exp200,1201131501.mp4,1201131501,121315,33,0,0,0,balance,396,stack,stack,stack,{'stack'},7.308931083115673e-06,stack,288,0,1,
200046,173.187.58.39,exp200,1201186401.mp4,1201186401,121864,34,0,0,0,try,268,squeeze,squeeze,squeeze,{'squeeze'},1.0476824725372609e-05,squeeze,2848,0,1,
200046,173.187.58.39,exp200,1201051301.mp4,1201051301,120513,35,0,0,0,snow,2324,place,place,place,{'place'},0.0005036433261508419,place,1835,0,1,
200046,173.187.58.39,exp200,1201152201.mp4,1201152201,121522,36,0,0,0,tickle,2026,smell,smell,smell,{'smell'},3.886363638245926e-05,smell,2175,0,1,
200046,173.187.58.39,exp200,1201079101.mp4,1201079101,120791,37,0,0,0,stop,185,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,0,1,
200046,173.187.58.39,exp200,1201100101.mp4,1201100101,121001,38,0,0,0,flip,2358,spin,spin,spin,{'spin'},9.545091301179393e-06,spin,342,0,1,
200046,173.187.58.39,exp200,1201001001.mp4,1201001001,120010,39,0,0,0,grip,3949,spin,spin,spin,{'spin'},9.545091301179393e-06,spin,342,0,1,
200046,173.187.58.39,exp200,1201137501.mp4,1201137501,121375,40,0,0,0,park,2046,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,0,1,
200046,173.187.58.39,exp200,1201061201.mp4,1201061201,120612,41,0,0,0,plant,501,rake,rake,rake,{'rake'},3.1368358614504946e-06,rake,3528,0,1,
200046,173.187.58.39,exp200,1201121201.mp4,1201121201,121212,42,0,0,0,taste,597,spin,spin,spin,{'spin'},9.545091301179393e-06,spin,342,0,1,
200046,173.187.58.39,exp200,1201124301.mp4,1201124301,121243,43,0,0,0,kill,4353,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200046,173.187.58.39,exp200,1201112701.mp4,1201112701,121127,44,0,0,0,sniff,3974,smell,smell,smell,{'smell'},3.886363638245926e-05,smell,2175,0,1,
200046,173.187.58.39,exp200,1201071601.mp4,1201071601,120716,45,0,0,0,hand,338,grab,grab,grab,{'grab'},9.928137264458826e-06,grab,583,0,1,
200046,173.187.58.39,exp200,1201131301.mp4,1201131301,121313,46,0,0,0,balance,396,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,0,1,
200046,173.187.58.39,exp200,1201145901.mp4,1201145901,121459,47,0,0,0,help,766,stack,stack,stack,{'stack'},7.308931083115673e-06,stack,288,0,1,
200046,173.187.58.39,exp200,1201093901.mp4,1201093901,120939,48,0,0,0,glue,4067,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200046,173.187.58.39,exp200,1201175201.mp4,1201175201,121752,49,0,0,0,park,2046,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,0,1,
200046,173.187.58.39,exp200,1201038301.mp4,1201038301,120383,50,0,0,0,comb,2696,comb,comb,comb,{'comb'},4.348089312901675e-06,comb,2696,1,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201048601.mp4,1201048601,120486,1,0,0,0,open,714,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201123601.mp4,1201123601,121236,2,0,0,0,pick,250,talk,talk,talk,{'talk'},0.00017576633417724916,talk,537,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201001001.mp4,1201001001,120010,3,0,0,0,grip,3949,rattle,rattle,rattle,{'rattle'},3.892575194407214e-06,rattle,2727,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201043601.mp4,1201043601,120436,4,0,0,0,hang,602,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201013401.mp4,1201013401,120134,5,0,0,0,answer,3427,talk,talk,talk,{'talk'},0.00017576633417724916,talk,537,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201076101.mp4,1201076101,120761,6,0,0,0,peel,3945,stop,stop,stop,{'stop'},0.00015706955013177195,stop,185,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201143901.mp4,1201143901,121439,7,0,0,0,grab,583,pull,pull,pull,{'pull'},4.6441734899230756e-05,pull,1080,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201174401.mp4,1201174401,121744,8,0,0,0,wipe,3560,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201120501.mp4,1201120501,121205,9,0,0,0,drip,4326,look,look,look,{'look'},0.0005627876933999069,look,17,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201049601.mp4,1201049601,120496,10,0,0,0,grab,583,grab,grab,grab,{'grab'},9.928137264458826e-06,grab,583,1,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201013301.mp4,1201013301,120133,11,0,0,0,speak,1647,answer,answer,answer,{'answer'},0.00014929475233655968,answer,3427,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201172301.mp4,1201172301,121723,12,0,0,0,hug,303,hug,hug,hug,{'hug'},3.5095292311277807e-06,hug,303,1,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201029901.mp4,1201029901,120299,13,0,0,0,wash,3817,spin,spin,spin,{'spin'},9.545091301179393e-06,spin,342,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201017301.mp4,1201017301,120173,14,0,0,0,stabilize,4343,play,play,play,{'play'},0.000223553906244759,play,14,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201110101.mp4,1201110101,121101,15,0,0,0,stick,406,push,push,push,{'push'},3.745568365256729e-05,push,713,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201119601.mp4,1201119601,121196,16,0,0,0,protect,3559,look,look,look,{'look'},0.0005627876933999069,look,17,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201112701.mp4,1201112701,121127,17,0,0,0,sniff,3974,pound,pound,pound,{'pound'},7.108090767234025e-05,pound,3232,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201174901.mp4,1201174901,121749,18,0,0,0,block,837,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201079101.mp4,1201079101,120791,19,0,0,0,stop,185,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201083301.mp4,1201083301,120833,20,0,0,0,dribble,3960,run,run,run,{'run'},0.00022900972307309038,run,2061,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201102901.mp4,1201102901,121029,21,0,0,0,spray,3968,open,open,open,{'open'},0.0003135179446474151,open,714,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201111701.mp4,1201111701,121117,22,0,0,0,help,766,share,share,share,{'share'},0.00014022588034107904,share,705,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201023301.mp4,1201023301,120233,23,0,0,0,solve,3948,spin,spin,spin,{'spin'},9.545091301179393e-06,spin,342,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201186501.mp4,1201186501,121865,24,0,0,0,squeeze,2848,squeeze,squeeze,squeeze,{'squeeze'},1.0476824725372609e-05,squeeze,2848,1,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201138501.mp4,1201138501,121385,25,0,0,0,squeeze,2848,dress,dress,dress,{'dress'},5.309845258541118e-05,dress,3897,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201037301.mp4,1201037301,120373,26,0,0,0,comb,2696,brush,brush,brush,{'brush'},2.0394609396229288e-05,brush,2143,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201179801.mp4,1201179801,121798,27,0,0,0,match,526,push,push,push,{'push'},3.745568365256729e-05,push,713,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201075101.mp4,1201075101,120751,28,0,0,0,throw,523,stand,stand,stand,{'stand'},0.00011451003783334626,stand,49,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201140101.mp4,1201140101,121401,29,0,0,0,ask,1530,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201137501.mp4,1201137501,121375,30,0,0,0,park,2046,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201036701.mp4,1201036701,120367,31,0,0,0,pat,3140,pat,pat,pat,{'pat'},2.2102787340583517e-05,pat,3140,1,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201171501.mp4,1201171501,121715,32,0,0,0,wave,1922,wave,wave,wave,{'wave'},3.6358308730739724e-05,wave,1922,1,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201154701.mp4,1201154701,121547,33,0,0,0,clear,3966,pick,pick,pick,{'pick'},6.700198579309439e-05,pick,250,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201044001.mp4,1201044001,120440,34,0,0,0,squeeze,2848,put,put,put,{'put'},0.0006173562142768229,put,59,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201138301.mp4,1201138301,121383,35,0,0,0,try,268,grab,grab,grab,{'grab'},9.928137264458826e-06,grab,583,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201077501.mp4,1201077501,120775,36,0,0,0,bring,2094,take,take,take,{'take'},0.000742643302050004,take,191,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201074301.mp4,1201074301,120743,37,0,0,0,peel,3945,spin,spin,spin,{'spin'},9.545091301179393e-06,spin,342,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201100501.mp4,1201100501,121005,38,0,0,0,snore,4345,look,look,look,{'look'},0.0005627876933999069,look,17,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201175901.mp4,1201175901,121759,39,0,0,0,drum,743,hammer,hammer,hammer,{'hammer'},1.1864072268060285e-05,hammer,1662,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201175201.mp4,1201175201,121752,40,0,0,0,park,2046,ride,ride,ride,{'ride'},3.47847145032134e-05,ride,318,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201018101.mp4,1201018101,120181,41,0,0,0,drop,682,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201082901.mp4,1201082901,120829,42,0,0,0,throw,523,throw,throw,throw,{'throw'},3.5664684959395887e-05,throw,523,1,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201144001.mp4,1201144001,121440,43,0,0,0,pat,3140,pet,pet,pet,{'pet'},1.4721388102252816e-05,pet,729,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201124301.mp4,1201124301,121243,44,0,0,0,kill,4353,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201083401.mp4,1201083401,120834,45,0,0,0,dribble,3960,dance,dance,dance,{'dance'},4.5551411849446126e-05,dance,237,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201011801.mp4,1201011801,120118,46,0,0,0,chop,1409,saw,saw,saw,{'saw'},0.0002766937692045788,saw,1802,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201113301.mp4,1201113301,121133,47,0,0,0,kiss,304,walk,walk,walk,{'walk'},0.00010809142980001522,walk,719,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201122701.mp4,1201122701,121227,48,0,0,0,check,502,touch,touch,touch,{'touch'},6.91035622943302e-05,touch,515,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201100101.mp4,1201100101,121001,49,0,0,0,flip,2358,throw,throw,throw,{'throw'},3.5664684959395887e-05,throw,523,0,1,
200047,2600-1702-48a0-7a60-14f8-afd-185a-d2b9,exp200,1201143201.mp4,1201143201,121432,50,0,0,0,climb,202,stack,stack,stack,{'stack'},7.308931083115673e-06,stack,288,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201022701.mp4,1201022701,120227,1,0,0,0,solve,3948,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201138301.mp4,1201138301,121383,2,0,0,0,try,268,lift,lift,lift,{'lift'},4.489919845251087e-05,lift,484,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201024001.mp4,1201024001,120240,3,0,0,0,pump,2626,hold,hold,hold,{'hold'},0.00014075386261478852,hold,579,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201122701.mp4,1201122701,121227,4,0,0,0,check,502,touch,touch,touch,{'touch'},6.91035622943302e-05,touch,515,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201013301.mp4,1201013301,120133,5,0,0,0,speak,1647,talk,talk,talk,{'talk'},0.00017576633417724916,talk,537,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201119301.mp4,1201119301,121193,6,0,0,0,taste,597,pass,N/A,N/A,{'N/A'},0.0,N/A,0,0,0,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201077201.mp4,1201077201,120772,7,0,0,0,climb,202,jump,jump,jump,{'jump'},2.6036772909399317e-05,jump,319,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201156601.mp4,1201156601,121566,8,0,0,0,straighten,4155,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201071601.mp4,1201071601,120716,9,0,0,0,hand,338,pull,pull,pull,{'pull'},4.6441734899230756e-05,pull,1080,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201049801.mp4,1201049801,120498,10,0,0,0,hurt,655,lay,lay,lay,{'lay'},0.0001051927035914141,lay,51,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201120501.mp4,1201120501,121205,11,0,0,0,drip,4326,hold,hold,hold,{'hold'},0.00014075386261478852,hold,579,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201109201.mp4,1201109201,121092,12,0,0,0,wiggle,3391,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201131301.mp4,1201131301,121313,13,0,0,0,balance,396,reach,reach,reach,{'reach'},8.412517561104528e-05,reach,728,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201011801.mp4,1201011801,120118,14,0,0,0,chop,1409,tap,tap,tap,{'tap'},2.1554099879669735e-05,tap,1867,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201137601.mp4,1201137601,121376,15,0,0,0,park,2046,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201029901.mp4,1201029901,120299,16,0,0,0,wash,3817,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201023301.mp4,1201023301,120233,17,0,0,0,solve,3948,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201042801.mp4,1201042801,120428,18,0,0,0,feed,3653,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201005801.mp4,1201005801,120058,19,0,0,0,press,1666,press,press,press,{'press'},0.0001357535599049516,press,1666,1,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201026701.mp4,1201026701,120267,20,0,0,0,mess,1384,touch,touch,touch,{'touch'},6.91035622943302e-05,touch,515,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201096001.mp4,1201096001,120960,21,0,0,0,glue,4067,lay,lay,lay,{'lay'},0.0001051927035914141,lay,51,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201174101.mp4,1201174101,121741,22,0,0,0,bet,412,pass,N/A,N/A,{'N/A'},0.0,N/A,0,0,0,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201119601.mp4,1201119601,121196,23,0,0,0,protect,3559,press,press,press,{'press'},0.0001357535599049516,press,1666,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201043601.mp4,1201043601,120436,24,0,0,0,hang,602,jump,jump,jump,{'jump'},2.6036772909399317e-05,jump,319,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201108001.mp4,1201108001,121080,25,0,0,0,press,1666,press,press,press,{'press'},0.0001357535599049516,press,1666,1,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201032201.mp4,1201032201,120322,26,0,0,0,point,642,press,press,press,{'press'},0.0001357535599049516,press,1666,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201075101.mp4,1201075101,120751,27,0,0,0,throw,523,stand,stand,stand,{'stand'},0.00011451003783334626,stand,49,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201120101.mp4,1201120101,121201,28,0,0,0,solve,3948,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201112701.mp4,1201112701,121127,29,0,0,0,sniff,3974,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201038301.mp4,1201038301,120383,30,0,0,0,comb,2696,brush,brush,brush,{'brush'},2.0394609396229288e-05,brush,2143,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201174901.mp4,1201174901,121749,31,0,0,0,block,837,lift,lift,lift,{'lift'},4.489919845251087e-05,lift,484,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201049601.mp4,1201049601,120496,32,0,0,0,grab,583,point,point,point,{'point'},0.00041693000213925994,point,642,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201121201.mp4,1201121201,121212,33,0,0,0,taste,597,lift,lift,lift,{'lift'},4.489919845251087e-05,lift,484,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201111801.mp4,1201111801,121118,34,0,0,0,pop,807,pass,N/A,N/A,{'N/A'},0.0,N/A,0,0,0,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201186001.mp4,1201186001,121860,35,0,0,0,push,713,push,push,push,{'push'},3.745568365256729e-05,push,713,1,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201110101.mp4,1201110101,121101,36,0,0,0,stick,406,squeeze,squeeze,squeeze,{'squeeze'},1.0476824725372609e-05,squeeze,2848,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201100501.mp4,1201100501,121005,37,0,0,0,snore,4345,sit,sit,sit,{'sit'},9.0098622119484e-05,sit,213,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201082901.mp4,1201082901,120829,38,0,0,0,throw,523,throw,throw,throw,{'throw'},3.5664684959395887e-05,throw,523,1,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201037301.mp4,1201037301,120373,39,0,0,0,comb,2696,rake,rake,rake,{'rake'},3.1368358614504946e-06,rake,3528,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201102401.mp4,1201102401,121024,40,0,0,0,spy,3733,point,point,point,{'point'},0.00041693000213925994,point,642,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201093901.mp4,1201093901,120939,41,0,0,0,glue,4067,talk,talk,talk,{'talk'},0.00017576633417724916,talk,537,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201044001.mp4,1201044001,120440,42,0,0,0,squeeze,2848,push,push,push,{'push'},3.745568365256729e-05,push,713,0,1,
200048,2600-1-9c06-95c1-6c2b-94c5-bd9c-8dd4,exp200,1201013601.mp4,1201013601,120136,43,0,0,0,answer,3427,talk,talk,talk,{'talk'},0.00017576633417724916,talk,537,0,1,
